Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
4486,EMP0004487,Nathaniel Ruiz,Finance,Financial Analyst,21/05/2021,"Lake Andrewchester, Western Sahara",3,4,Active,On-site,657368
4487,EMP0004488,Shawn Shelton,Operations,Operations Executive,01/05/2019,"South Joe, Cameroon",5,6,Terminated,Remote,1027211
4488,EMP0004489,Kristine Lopez,IT,DevOps Engineer,07/07/2019,"Tonyhaven, Lao People's Democratic Republic",1,6,Retired,On-site,1001309
4489,EMP0004490,Austin Jenkins,R&D,Research Scientist,21/02/2018,"Alvarezshire, Heard Island and McDonald Islands",2,7,Terminated,On-site,715649
4490,EMP0004491,Jessica Keller,Finance,Finance Manager,22/05/2016,"West Paul, Malaysia",1,9,Active,Remote,1137884
4491,EMP0004492,Denise Smith,HR,HR Executive,03/09/2021,"Lake Graceborough, Gabon",3,3,Active,Remote,477060
4492,EMP0004493,Charles Davis,Sales,Sales Executive,24/10/2021,"Beckytown, Bahamas",2,3,Active,On-site,436019
4493,EMP0004494,Jessica Hall,Operations,Logistics Coordinator,16/04/2016,"New Toddland, Indonesia",4,9,Active,On-site,726564
4494,EMP0004495,Steven Douglas,Sales,Account Manager,16/09/2021,"South Jeremytown, Mongolia",2,3,Active,On-site,760128
4495,EMP0004496,Janice Garcia,Marketing,SEO Specialist,30/07/2022,"Finleyshire, Turks and Caicos Islands",1,3,Active,On-site,405065
4496,EMP0004497,Ryan Banks,Sales,Sales Executive,05/06/2025,"Palmerview, Bahamas",2,0,Resigned,Remote,791976
4497,EMP0004498,Gary Fields,Operations,Supply Chain Manager,14/03/2011,"East Jason, Swaziland",3,14,Active,On-site,1068664
4498,EMP0004499,Morgan Bowers,Marketing,SEO Specialist,13/08/2020,"North Thomas, Zimbabwe",5,5,Active,On-site,840647
4499,EMP0004500,Cody Jones,HR,HR Executive,17/05/2020,"East Loribury, Martinique",2,5,Active,On-site,564245
4500,EMP0004501,David Lucas,Sales,Sales Executive,19/04/2015,"Port Tom, Brunei Darussalam",5,10,Resigned,Remote,513424
4501,EMP0004502,Carolyn Jones,Sales,Sales Executive,13/12/2015,"Kaiserstad, Reunion",1,9,Active,Remote,723181
4502,EMP0004503,Judy White,Finance,Accountant,14/09/2019,"East Emilybury, Luxembourg",3,5,Active,Remote,854460
4503,EMP0004504,Jacob Good,IT,Software Engineer,13/05/2016,"Harriston, Anguilla",2,9,Active,On-site,600715
4504,EMP0004505,Leslie Edwards,Sales,Sales Executive,02/08/2021,"Bellton, San Marino",5,4,Resigned,On-site,715988
4505,EMP0004506,James Mccoy,IT,Software Engineer,09/04/2022,"Kathyside, Lao People's Democratic Republic",3,3,Active,On-site,1715212
4506,EMP0004507,Jessica Villa,Marketing,SEO Specialist,13/02/2016,"West Emilyfort, France",1,9,Retired,Remote,769469
4507,EMP0004508,Charles Melendez,Operations,Logistics Coordinator,11/01/2016,"East Jesse, Hong Kong",2,9,Active,Remote,624342
4508,EMP0004509,Douglas Carpenter,IT,Software Engineer,05/06/2017,"Lake Henry, Panama",5,8,Resigned,On-site,1780291
4509,EMP0004510,Elizabeth Jones,Finance,Accountant,11/05/2024,"Manningland, Jordan",2,1,Active,On-site,796147
4510,EMP0004511,Michael Chung,HR,HR Executive,12/08/2013,"Gregoryborough, Heard Island and McDonald Islands",5,12,Resigned,On-site,355817
4511,EMP0004512,Emily Avery,Marketing,Content Strategist,30/07/2023,"Port Hannahbury, Martinique",4,2,Active,On-site,586815
4512,EMP0004513,David Sanchez,Sales,Account Manager,03/10/2015,"New Amanda, Greece",5,9,Active,Remote,615083
4513,EMP0004514,Billy Goodman,IT,DevOps Engineer,11/11/2024,"Shepherdland, Burkina Faso",4,0,Resigned,Remote,1121628
4514,EMP0004515,Deborah Williams,Marketing,Brand Manager,05/09/2010,"Christianborough, Dominican Republic",2,14,Resigned,Remote,1177632
4515,EMP0004516,Manuel Alexander,IT,DevOps Engineer,20/07/2023,"Juliaville, Isle of Man",5,2,Resigned,On-site,889427
4516,EMP0004517,Thomas Wood,IT,Software Engineer,25/01/2025,"South Tina, San Marino",2,0,Resigned,On-site,1276726
4517,EMP0004518,Jennifer Cox,Sales,Sales Director,11/10/2017,"Henrybury, Iceland",1,7,Active,Remote,1094386
4518,EMP0004519,Randy Jackson,Sales,Business Development Manager,03/11/2022,"Lake Christie, Belgium",3,2,Active,Remote,843559
4519,EMP0004520,Kelly Johnson,Operations,Operations Executive,07/12/2022,"West Andrewmouth, Ireland",5,2,Resigned,On-site,416188
4520,EMP0004521,Erin Lee,HR,Talent Acquisition Specialist,22/07/2024,"Wolfhaven, Niue",1,1,Resigned,Remote,1145237
4521,EMP0004522,Dr. William Lewis,Finance,CFO,20/03/2016,"North Krystalside, French Guiana",1,9,Active,On-site,845574
4522,EMP0004523,Angel Russo,HR,HR Executive,21/10/2015,"North Angelabury, Kiribati",3,9,Active,On-site,377336
4523,EMP0004524,Amanda Cochran,R&D,Lab Technician,28/01/2016,"West Daniellehaven, Ireland",3,9,Active,Remote,730396
4524,EMP0004525,Paul Bush,Marketing,Content Strategist,25/11/2015,"Richardberg, Jamaica",2,9,Resigned,On-site,718896
4525,EMP0004526,Daniel Lee,IT,Data Analyst,21/06/2013,"Parkstown, Costa Rica",2,12,Active,Remote,942881
4526,EMP0004527,Carrie Miller,IT,Data Analyst,06/06/2023,"Taylorchester, Benin",2,2,Resigned,Remote,503156
4527,EMP0004528,Brittany Harmon,IT,IT Manager,16/01/2018,"Lake Patriciashire, Myanmar",1,7,Active,On-site,1831954
4528,EMP0004529,Amanda Gonzales,Marketing,Marketing Executive,20/05/2016,"Clarkville, Mayotte",5,9,Active,Remote,404756
4529,EMP0004530,Susan Wu,IT,Software Engineer,06/05/2024,"Mckinneyfort, Finland",4,1,Active,Remote,994786
4530,EMP0004531,Brett Jennings,Operations,Logistics Coordinator,26/08/2018,"North Traci, Timor-Leste",1,6,Resigned,On-site,749751
4531,EMP0004532,Shaun Reyes,IT,DevOps Engineer,01/06/2022,"North Amberchester, Gibraltar",2,3,Active,Remote,822197
4532,EMP0004533,Maria Rosales,R&D,Product Developer,24/05/2024,"Lake Samanthabury, Cote d'Ivoire",1,1,Terminated,On-site,724970
4533,EMP0004534,Stephanie Stevenson,IT,IT Manager,19/09/2022,"Christopherbury, Algeria",4,2,Resigned,Remote,1523994
4534,EMP0004535,Jill Vance,IT,Software Engineer,11/05/2019,"Michaelbury, Montenegro",4,6,Active,On-site,1478252
4535,EMP0004536,Nancy Wilson,IT,Data Analyst,12/12/2024,"Whiteview, Cape Verde",3,0,Resigned,On-site,858518
4536,EMP0004537,Thomas Rodriguez,IT,Software Engineer,31/10/2023,"South Joseland, United Kingdom",3,1,Active,Remote,641138
4537,EMP0004538,Matthew Stevens,IT,Software Engineer,11/11/2015,"New Samantha, Guinea",5,9,Active,On-site,621316
4538,EMP0004539,Leah Howard,Sales,Sales Executive,14/11/2022,"Lake Brandon, Bahrain",4,2,Active,Remote,689823
4539,EMP0004540,Michael Shaw,Sales,Sales Executive,16/07/2021,"Kevinmouth, Argentina",5,4,Active,Remote,662244
4540,EMP0004541,Keith Guzman,Operations,Supply Chain Manager,18/09/2022,"Lake Gary, Singapore",3,2,Active,On-site,417430
4541,EMP0004542,Dawn Murphy,IT,IT Manager,24/09/2024,"Murphyhaven, Nigeria",5,0,Resigned,On-site,2328531
4542,EMP0004543,John Mueller,Sales,Sales Executive,07/03/2017,"Brownburgh, Argentina",4,8,Active,On-site,688526
4543,EMP0004544,Susan Horton,Operations,Operations Executive,08/03/2014,"Andrewmouth, Tokelau",1,11,Active,Remote,1078295
4544,EMP0004545,Brenda Romero,Marketing,Marketing Executive,17/08/2011,"Port Jeffrey, Lesotho",3,14,Active,On-site,900935
4545,EMP0004546,Thomas Nguyen,Finance,Finance Manager,03/03/2015,"Chadton, Grenada",4,10,Active,On-site,1870607
4546,EMP0004547,Angelica Fisher,Operations,Logistics Coordinator,02/06/2018,"Port William, Qatar",2,7,Active,Remote,719561
4547,EMP0004548,Danny Lopez,Operations,Logistics Coordinator,31/07/2025,"East Wayneland, Sri Lanka",1,0,Active,Remote,556333
4548,EMP0004549,John Leonard,HR,Talent Acquisition Specialist,01/11/2017,"Curtisborough, North Macedonia",5,7,Active,On-site,404029
4549,EMP0004550,Linda Santana,Sales,Business Development Manager,21/07/2014,"South Pamelamouth, Aruba",2,11,Active,On-site,1296698
4550,EMP0004551,Frank Johnson,Operations,Operations Executive,23/11/2010,"Howardburgh, Tuvalu",1,14,Resigned,On-site,1081378
4551,EMP0004552,Lori Ramos,HR,HR Manager,28/03/2023,"Josephmouth, Bulgaria",3,2,Active,Remote,1640754
4552,EMP0004553,Timothy Hoover,Finance,Financial Analyst,19/06/2017,"East Kathrynton, Saint Helena",3,8,Terminated,On-site,1338780
4553,EMP0004554,Timothy Ibarra,Sales,Account Manager,18/01/2012,"Markhaven, Morocco",2,13,Active,On-site,1071611
4554,EMP0004555,Paul West,R&D,Research Scientist,13/08/2019,"North Stephen, Guadeloupe",2,6,Terminated,Remote,591391
4555,EMP0004556,Dana Howard,HR,Talent Acquisition Specialist,19/12/2016,"South Sandra, Guernsey",3,8,Active,On-site,558733
4556,EMP0004557,Joshua Brown,HR,HR Executive,28/12/2022,"Deckertown, Malaysia",1,2,Active,On-site,741165
4557,EMP0004558,Cheryl Delgado,Sales,Sales Executive,16/05/2017,"West Kelly, Saint Pierre and Miquelon",2,8,Resigned,Remote,829214
4558,EMP0004559,Angel Hurley,HR,HR Executive,31/10/2023,"Smithbury, Northern Mariana Islands",3,1,Active,On-site,762164
4559,EMP0004560,Mary Ball,Sales,Account Manager,26/10/2018,"West Matthew, Puerto Rico",3,6,Terminated,Remote,434793
4560,EMP0004561,Sarah Arnold,Sales,Account Manager,17/06/2018,"East Randallmouth, Cuba",4,7,Active,On-site,954369
4561,EMP0004562,Kevin Andrews,IT,Software Engineer,24/09/2017,"Nicoletown, Wallis and Futuna",4,7,Active,On-site,1268837
4562,EMP0004563,Eileen Kaufman,IT,Software Engineer,13/05/2025,"North Amanda, Haiti",2,0,Active,Remote,1644074
4563,EMP0004564,Crystal Ingram,Sales,Sales Executive,19/08/2021,"New Theresa, Haiti",3,3,Resigned,On-site,778052
4564,EMP0004565,Stacy Jensen,Sales,Sales Executive,12/10/2017,"Tapiaberg, Tokelau",1,7,Retired,On-site,434296
4565,EMP0004566,Lauren Mosley,Sales,Sales Executive,19/08/2015,"Josephport, Iceland",1,9,Resigned,Remote,884374
4566,EMP0004567,Carol Wright,IT,Software Engineer,21/04/2018,"Alvarezfurt, Nauru",2,7,Active,Remote,1001697
4567,EMP0004568,Derek Andersen,Operations,Logistics Coordinator,04/08/2018,"East Ivanberg, Seychelles",2,7,Resigned,On-site,725711
4568,EMP0004569,John Abbott,HR,Talent Acquisition Specialist,26/10/2018,"Lake Michael, Bolivia",5,6,Retired,On-site,472307
4569,EMP0004570,Jacob Reyes,Marketing,Marketing Executive,01/06/2025,"East Carol, Chad",5,0,Retired,On-site,1073189
4570,EMP0004571,Paul Ford,IT,Software Engineer,05/06/2023,"Adamport, Palestinian Territory",5,2,Active,Remote,1247375
4571,EMP0004572,Leonard Miller,Finance,Accountant,18/01/2025,"Judithberg, Zimbabwe",5,0,Active,On-site,546242
4572,EMP0004573,Troy Chang,IT,Software Engineer,05/02/2017,"West Shawn, India",1,8,Active,Remote,767627
4573,EMP0004574,Lori Salazar,Operations,Logistics Coordinator,19/03/2020,"East Johnny, Netherlands",2,5,Active,On-site,749767
4574,EMP0004575,Anne Campbell,Marketing,SEO Specialist,07/05/2015,"Goodwintown, Finland",5,10,Active,Remote,557245
4575,EMP0004576,Angela Campbell,Sales,Account Manager,25/02/2025,"East Darrenmouth, Trinidad and Tobago",1,0,Active,On-site,619130
4576,EMP0004577,Jesse Lopez,IT,Software Engineer,17/09/2024,"Port Judy, Korea",3,0,Resigned,On-site,1740684
4577,EMP0004578,Clinton Garcia,IT,Data Analyst,10/08/2020,"Claireport, Saint Vincent and the Grenadines",2,5,Resigned,On-site,687817
4578,EMP0004579,Emma Rodriguez,Operations,Operations Executive,02/02/2025,"Roseville, Belize",3,0,Active,Remote,1136711
4579,EMP0004580,Mary Kennedy,IT,Software Engineer,22/03/2024,"Jennaberg, Madagascar",2,1,Active,On-site,1203047
4580,EMP0004581,James Goodwin,Sales,Sales Executive,06/04/2024,"Pinedaport, Jersey",3,1,Retired,Remote,612800
4581,EMP0004582,Kelli Parker,Sales,Account Manager,16/03/2021,"East Rachel, Marshall Islands",4,4,Active,On-site,1050631
4582,EMP0004583,Andrew Buchanan,Sales,Sales Executive,16/04/2020,"Andreabury, Kyrgyz Republic",4,5,Active,On-site,745246
4583,EMP0004584,Timothy Sanders,Sales,Business Development Manager,21/10/2022,"West Meganburgh, Saint Pierre and Miquelon",1,2,Active,On-site,1383358
4584,EMP0004585,Jody Miller,R&D,Research Scientist,27/02/2024,"Gonzaleztown, Guernsey",3,1,Active,On-site,979593
4585,EMP0004586,Peter Wilkerson,Finance,Financial Analyst,27/12/2021,"Staceyton, Seychelles",4,3,Resigned,Remote,1182328
4586,EMP0004587,Courtney Castillo,Sales,Sales Executive,15/06/2022,"Sandrafurt, Grenada",3,3,Active,Remote,534329
4587,EMP0004588,Dawn Rivera,Operations,Operations Executive,11/05/2017,"Jamieside, Turks and Caicos Islands",1,8,Active,On-site,853297
4588,EMP0004589,Lisa Rodriguez,Sales,Account Manager,10/11/2024,"South Andrewland, Albania",3,0,Active,Remote,1088248
4589,EMP0004590,Danielle Fleming,Sales,Sales Executive,12/11/2015,"North Tiffany, Bolivia",1,9,Active,On-site,660236
4590,EMP0004591,David White,HR,HR Director,13/08/2023,"Lake David, Somalia",3,2,Active,On-site,1021575
4591,EMP0004592,Aaron Hoffman,IT,Software Engineer,11/10/2016,"New Ashleyview, Cayman Islands",5,8,Active,On-site,802660
4592,EMP0004593,Kelly Baker,Sales,Sales Executive,14/12/2018,"South Ashley, Thailand",5,6,Retired,On-site,473083
4593,EMP0004594,Joshua Foster,IT,CTO,21/04/2024,"Sheriberg, Algeria",5,1,Active,On-site,1166120
4594,EMP0004595,Timothy Smith,Operations,Operations Executive,01/01/2021,"Thompsonfort, Uzbekistan",3,4,Active,On-site,1044647
4595,EMP0004596,Jeanne Carlson,Marketing,Marketing Executive,22/08/2023,"Wardside, Solomon Islands",3,1,Retired,On-site,549523
4596,EMP0004597,Jonathan Montoya,IT,Software Engineer,12/12/2017,"Port Eric, Somalia",5,7,Resigned,On-site,1727297
4597,EMP0004598,Alexandra Fields,IT,Software Engineer,12/11/2020,"North Christopher, Iran",3,4,Active,On-site,892932
4598,EMP0004599,Alec Grant,IT,Software Engineer,16/11/2015,"Palmermouth, Malaysia",3,9,Active,Remote,1065811
4599,EMP0004600,Andrew Harrison,IT,DevOps Engineer,17/03/2025,"Zavalaburgh, New Zealand",4,0,Active,On-site,867750
4600,EMP0004601,Joshua Castaneda,Marketing,Marketing Executive,04/09/2015,"West Terri, Tokelau",5,9,Active,On-site,449363
4601,EMP0004602,Shannon Marshall,R&D,Product Developer,13/07/2025,"Kayleeton, Spain",4,0,Active,On-site,785431
4602,EMP0004603,Jessica Perez,Marketing,SEO Specialist,03/05/2015,"Davisport, Wallis and Futuna",2,10,Resigned,On-site,589554
4603,EMP0004604,Russell Marshall,IT,Software Engineer,14/12/2023,"Michaelchester, Madagascar",4,1,Active,Remote,1534696
4604,EMP0004605,Kayla Johnson,IT,Software Engineer,11/01/2019,"Calvinview, Guadeloupe",1,6,Active,On-site,1517799
4605,EMP0004606,Jared Gallagher,HR,Talent Acquisition Specialist,02/06/2019,"East Madison, Paraguay",3,6,Active,On-site,463913
4606,EMP0004607,Pam Garcia,Sales,Sales Executive,31/03/2016,"Jenniferberg, Georgia",4,9,Active,On-site,865262
4607,EMP0004608,Paige Hill,Operations,Operations Executive,27/02/2017,"Lake Roy, Belgium",2,8,Active,Remote,427025
4608,EMP0004609,John Robinson,Marketing,Marketing Executive,08/06/2019,"West Chelsea, Iceland",3,6,Active,Remote,828627
4609,EMP0004610,Michael Hunter,Finance,Finance Manager,30/04/2018,"East Christinetown, Belarus",4,7,Retired,On-site,1304181
4610,EMP0004611,Emily Johnson,Operations,Operations Executive,09/06/2021,"Lake Maryhaven, Russian Federation",2,4,Active,Remote,774699
4611,EMP0004612,Danielle Patel,Operations,Operations Director,16/10/2024,"Lake Robert, Kenya",3,0,Active,Remote,776628
4612,EMP0004613,Logan Gonzalez,Marketing,Marketing Executive,23/10/2012,"Port Davidshire, Azerbaijan",2,12,Active,Remote,1175483
4613,EMP0004614,Alyssa Garner,IT,Software Engineer,29/08/2022,"Port Amy, Belarus",3,2,Active,Remote,899216
4614,EMP0004615,Stephen Webb,IT,DevOps Engineer,07/02/2023,"New Elijah, France",1,2,Terminated,On-site,550930
4615,EMP0004616,Alicia Kelly MD,Sales,Account Manager,23/08/2021,"New Rhondahaven, Pakistan",2,3,Resigned,On-site,897912
4616,EMP0004617,Yvonne Acosta,Sales,Sales Executive,16/09/2012,"Erinberg, Syrian Arab Republic",5,12,Active,On-site,495976
4617,EMP0004618,Justin Cortez,HR,HR Director,01/05/2021,"Feliciashire, Chad",5,4,Active,On-site,1144541
4618,EMP0004619,Christopher Hicks,Sales,Sales Executive,12/02/2019,"Port Jeffreyview, Northern Mariana Islands",1,6,Active,On-site,688961
4619,EMP0004620,Manuel Jones,Sales,Account Manager,18/07/2017,"Hancockville, Italy",3,8,Resigned,On-site,554995
4620,EMP0004621,Susan Lopez,IT,CTO,24/04/2021,"Gibsonbury, Bangladesh",5,4,Terminated,On-site,482824
4621,EMP0004622,Alexa Jones,Sales,Account Manager,06/07/2017,"Youngmouth, China",4,8,Active,On-site,1025046
4622,EMP0004623,James Thomas,IT,Data Analyst,09/09/2018,"Heatherfurt, Svalbard & Jan Mayen Islands",5,6,Active,On-site,1030214
4623,EMP0004624,Mary Ponce,HR,Talent Acquisition Specialist,27/11/2021,"Lake Aaron, Pakistan",4,3,Active,On-site,1129007
4624,EMP0004625,Felicia Ford,HR,HR Executive,06/12/2024,"Christopherport, Grenada",4,0,Resigned,Remote,742323
4625,EMP0004626,Amanda Gamble,Operations,Operations Executive,22/05/2019,"South Richardville, Gibraltar",1,6,Active,On-site,609601
4626,EMP0004627,John Bush,HR,Talent Acquisition Specialist,11/01/2023,"Dennisshire, Madagascar",4,2,Active,On-site,576586
4627,EMP0004628,Veronica Kramer,Sales,Sales Executive,27/01/2021,"Michaelmouth, Angola",4,4,Terminated,Remote,638311
4628,EMP0004629,Ashley Garner,R&D,Research Scientist,25/02/2022,"Jamietown, Cocos (Keeling) Islands",1,3,Active,On-site,742540
4629,EMP0004630,Catherine Miller,IT,Software Engineer,14/05/2018,"Christinahaven, Zambia",1,7,Active,On-site,1493214
4630,EMP0004631,Joseph Hayden,R&D,Innovation Manager,26/10/2022,"South Peter, Albania",5,2,Active,Remote,1122549
4631,EMP0004632,Kaylee Perez,R&D,Product Developer,02/07/2011,"South Cathyberg, Saint Lucia",3,14,Active,Remote,631286
4632,EMP0004633,Matthew Roth,HR,HR Executive,05/06/2022,"West Jason, Egypt",4,3,Terminated,Remote,563605
4633,EMP0004634,Angela Mcgee,IT,Software Engineer,23/12/2018,"New Brittanyfort, Papua New Guinea",3,6,Active,Remote,990713
4634,EMP0004635,Jonathan Perez,IT,IT Manager,08/10/2015,"Burnettmouth, Finland",2,9,Resigned,Remote,1587068
4635,EMP0004636,Shane Williams,Finance,Financial Analyst,16/06/2015,"Ellisview, Seychelles",3,10,Active,On-site,1343054
4636,EMP0004637,Travis Thompson,IT,Software Engineer,26/02/2013,"Bakerton, Namibia",1,12,Active,Remote,888052
4637,EMP0004638,Courtney Dominguez,Finance,CFO,13/02/2019,"Raymondport, Uganda",1,6,Active,Remote,412060
4638,EMP0004639,Joshua Blackburn,IT,IT Manager,29/06/2016,"Bowersberg, Bermuda",1,9,Active,On-site,2371381
4639,EMP0004640,Michelle Taylor,Operations,Logistics Coordinator,11/02/2024,"Geraldtown, Portugal",5,1,Resigned,On-site,431138
4640,EMP0004641,Karen Roth,Sales,Sales Executive,27/09/2024,"South Ellenhaven, Maldives",1,0,Active,On-site,456425
4641,EMP0004642,Michelle Lopez,HR,HR Executive,19/09/2018,"Brightside, Dominican Republic",5,6,Active,On-site,730069
4642,EMP0004643,Mark Hall,Sales,Sales Executive,16/10/2019,"Erikastad, Antigua and Barbuda",1,5,Active,On-site,559747
4643,EMP0004644,Aaron Hardin,IT,CTO,12/12/2022,"Christopherville, Egypt",1,2,Active,On-site,996787
4644,EMP0004645,Matthew Cowan,Marketing,Marketing Executive,05/01/2019,"Ericview, Canada",4,6,Active,On-site,828347
4645,EMP0004646,Tracy Gilbert,HR,Talent Acquisition Specialist,10/06/2012,"Bettyside, Trinidad and Tobago",3,13,Active,Remote,993852
4646,EMP0004647,Megan Wright,IT,DevOps Engineer,10/06/2021,"Lake Edward, Monaco",4,4,Active,On-site,743505
4647,EMP0004648,Larry Brown,Operations,Logistics Coordinator,25/07/2025,"North Jessica, Faroe Islands",3,0,Active,On-site,805466
4648,EMP0004649,Thomas Nichols,Finance,Accountant,14/12/2017,"Miguelshire, Bulgaria",3,7,Active,On-site,759666
4649,EMP0004650,Lisa Goodwin,Marketing,SEO Specialist,12/09/2019,"Port Nicole, Vanuatu",2,5,Active,Remote,600254
4650,EMP0004651,Stephanie Bennett,R&D,Innovation Manager,12/08/2022,"Zacharybury, New Zealand",1,3,Active,On-site,1194570
4651,EMP0004652,James Armstrong,HR,HR Director,03/04/2012,"East Amyhaven, Jordan",2,13,Active,On-site,1112066
4652,EMP0004653,David Bruce,R&D,Research Scientist,20/12/2024,"South Samantha, Niue",3,0,Retired,On-site,400414
